mean_validation_error,mean_training_error,mean_validation_error_reg,mean_training_error_reg,seme,Numero di neuroni N,rho,sigma
0.00011037545755450085,1.6767275372281686e-05,0.0004129366694307149,0.00031932848724849574,100,170,1e-05,2.0
0.0001163834401755529,1.3223963610891232e-05,0.00035225869134857386,0.0002490992147839123,100,170,1e-05,2.5
6.165497953892872e-05,9.29189237604195e-06,0.00025804996041085235,0.00020568687324796562,100,170,1e-05,3.0
6.122181523397581e-05,7.191478834170713e-06,0.00022943766910682705,0.00017540733270702196,100,170,1e-05,3.5
5.208406951214089e-05,5.491288597626217e-06,0.00020015628486999958,0.0001535635039554849,100,170,1e-05,4.0
5.309810702150274e-05,5.683708000080207e-06,0.00018183739550823636,0.00013442299648681384,100,170,1e-05,4.5
6.880707335961106e-05,4.67604949061665e-06,0.0001857924215650628,0.00012166139769606839,100,170,1e-05,5.0
4.841533644710964e-05,4.300530186798728e-06,0.00015552836659244885,0.0001114135603321379,100,170,1e-05,5.5
5.059806603949549e-05,4.438121322286748e-06,0.00014759596295064485,0.00010143601823343609,100,170,1e-05,6.0
4.532263971934419e-05,3.5197050419589187e-06,0.00013682814851160232,9.502521383421705e-05,100,170,1e-05,6.5
4.79039859739383e-05,3.1763303259899716e-06,0.00013307722351232036,8.834956786437201e-05,100,170,1e-05,7.0
5.313153249008157e-05,3.251941513056804e-06,0.00013474689521092404,8.486730423389925e-05,100,170,1e-05,7.5
4.975524286126498e-05,2.740992944526372e-06,0.0001253862352224049,7.83719853056663e-05,100,170,1e-05,8.0
7.166701832125681e-05,3.029618098954971e-06,0.00014782182610068324,7.918442587838142e-05,100,170,1e-05,8.5
6.459278398474788e-05,2.932044334410708e-06,0.00013367696901280297,7.201622936246577e-05,100,170,1e-05,9.0
0.011340329860095965,0.005887033823724702,0.04594883647181543,0.04049554043544416,100,180,0.001,1.0
0.0064212666704381695,0.0031596838365613713,0.029765890482591217,0.02650430764871442,100,180,0.001,1.5
0.005076048492661184,0.0021914987564320364,0.02263933621704633,0.019754786480817178,100,180,0.001,2.0
0.004080202075105887,0.0015769352478511712,0.018413635660787638,0.015910368833532924,100,180,0.001,2.5
0.003025475372397898,0.0010505781645523532,0.015222645040502658,0.01324774783265711,100,180,0.001,3.0
0.002440305225240664,0.0007482808070796207,0.013015266902861523,0.01132324248470048,100,180,0.001,3.5
0.0021471859515965986,0.0005865745108546818,0.011478553511382036,0.009917942070640121,100,180,0.001,4.0
0.0017511657355090346,0.00048728811862214,0.01005648378907548,0.008792606172188588,100,180,0.001,4.5
0.001567450725641601,0.0004176203707312068,0.009052545052954882,0.00790271469804449,100,180,0.001,5.0
0.0014618043086547278,0.0003451602922843004,0.008331493261498749,0.007214849245128321,100,180,0.001,5.5
0.0014472596091497797,0.00029953970869712316,0.007768308620051392,0.006620588719598736,100,180,0.001,6.0
0.001293210491626692,0.0002504800251654876,0.007152026459249422,0.006109295992788218,100,180,0.001,6.5
0.0011622662252833925,0.00022174407681173556,0.0066211796186595425,0.005680657470187885,100,180,0.001,7.0
0.0010557284785574989,0.0001915583214029716,0.006164352731522879,0.005300182574368352,100,180,0.001,7.5
0.001259135389096723,0.0001729044787140306,0.0060506970215576245,0.004964466111174933,100,180,0.001,8.0
0.001108429868917316,0.0001569468411705722,0.005633830169893792,0.004682347142147048,100,180,0.001,8.5
0.0010455167634416801,0.00014411493766810552,0.005328084282902329,0.004426682457128754,100,180,0.001,9.0
0.0015829597096206397,0.00043399577625329066,0.006465239060098028,0.0053162751267306785,100,180,0.0001,1.0
0.001049634677697384,0.00020160381919077336,0.004186920025409059,0.003338889166902449,100,180,0.0001,1.5
0.0005846495943059553,0.00010375611791403287,0.002875103848801768,0.002394210372409845,100,180,0.0001,2.0
0.0006539554720031882,8.741526642343388e-05,0.0024616818873311793,0.001895141681751425,100,180,0.0001,2.5
0.0005039909118412567,5.9635369321937305e-05,0.00198034861762649,0.001535993075107171,100,180,0.0001,3.0
0.0004790503479166784,4.372128088467395e-05,0.0017359228954812688,0.0013005938284492645,100,180,0.0001,3.5
0.00036071480982667695,3.757062869510165e-05,0.00144059198104679,0.0011174477999152147,100,180,0.0001,4.0
0.0003738926193537565,3.206417715283299e-05,0.0013289305770150049,0.0009871021348140812,100,180,0.0001,4.5
0.00031577155039891645,2.6242680578562183e-05,0.001181966228383427,0.0008924373585630727,100,180,0.0001,5.0
0.0002565531522094642,2.139068242450064e-05,0.0010463065501853277,0.0008111440804003643,100,180,0.0001,5.5
0.0002603337468338694,1.9407239926761448e-05,0.000972689166765993,0.0007317626598588848,100,180,0.0001,6.0
0.00018847315178076464,1.8632990224596165e-05,0.0008503475687142827,0.0006805074071581142,100,180,0.0001,6.5
0.000301870192710976,1.6510851085040242e-05,0.0009119101993592896,0.0006265508577333541,100,180,0.0001,7.0
0.00025082028781919113,1.3121195154031136e-05,0.0008256041639528508,0.0005879050712876909,100,180,0.0001,7.5
0.00024944741300600903,1.3167513269462584e-05,0.0007840743002580506,0.0005477944005215042,100,180,0.0001,8.0
0.00024386696326492326,1.115832591198007e-05,0.0007471438426110052,0.000514435205258062,100,180,0.0001,8.5
0.00022649621306084676,1.0925540466494529e-05,0.0007012381016770815,0.0004856674290827292,100,180,0.0001,9.0
0.00015212760221311044,3.804148165425116e-05,0.0007646277237165055,0.0006505416031576461,100,180,1e-05,1.0
0.00012896008894430219,2.3432925213185713e-05,0.0005198185807810051,0.0004142914170498885,100,180,1e-05,1.5
0.00014519391391842618,1.721441599437302e-05,0.0004386686232079601,0.0003106891252839069,100,180,1e-05,2.0
8.562263231466431e-05,1.1659142563786752e-05,0.00031777677141409154,0.00024381328166321402,100,180,1e-05,2.5
6.039144555572745e-05,9.13589700973006e-06,0.0002520488216217074,0.00020079327307571008,100,180,1e-05,3.0
4.863784777264663e-05,7.1437591018905136e-06,0.00020676322721349699,0.00016526913854274087,100,180,1e-05,3.5
4.6890373049096774e-05,5.984883589641543e-06,0.00019431385789483345,0.00015340836843537824,100,180,1e-05,4.0
6.449709610530377e-05,4.964019275834601e-06,0.00019110417436695202,0.00013157109753748284,100,180,1e-05,4.5
5.473336538336851e-05,4.084174582877875e-06,0.00016552420416518523,0.00011487501336469459,100,180,1e-05,5.0
3.797244119288934e-05,4.000218024058462e-06,0.00013995217618366064,0.00010597995301482975,100,180,1e-05,5.5
3.6250312772991805e-05,4.2932743131044454e-06,0.0001375067746141035,0.00010554973615421613,100,180,1e-05,6.0
4.7666756968792756e-05,3.6018535989372303e-06,0.00013506586172454783,9.10009583546923e-05,100,180,1e-05,6.5
3.9544170772005165e-05,3.2648005918375167e-06,0.00012437211233245365,8.8092742152286e-05,100,180,1e-05,7.0
8.511309831105068e-05,4.250069444707316e-06,0.00016931095674999676,8.844792788365338e-05,100,180,1e-05,7.5
6.093225813277739e-05,3.6123174615813588e-06,0.00013609183268315856,7.877189201196255e-05,100,180,1e-05,8.0
4.2859446185201203e-05,2.5113579512389495e-06,0.00011611352070954505,7.576543247558282e-05,100,180,1e-05,8.5
5.577723964420566e-05,2.403320322823175e-06,0.00012749702271707314,7.412310339569067e-05,100,180,1e-05,9.0
0.010879189004474796,0.005988248768109454,0.04524489621382184,0.0403539559774565,100,190,0.001,1.0
0.0062404859819459955,0.0031414623693959477,0.0295093906852996,0.026410367072749553,100,190,0.001,1.5
0.004990239342153479,0.0020872894957073293,0.02271725193256201,0.019814302086115863,100,190,0.001,2.0
0.004233631745050152,0.001592961593884789,0.01851189318835861,0.01587122303719325,100,190,0.001,2.5
0.003246322709089873,0.0010771665993410944,0.015468195569429166,0.013299039459680386,100,190,0.001,3.0
0.0024888656660876857,0.000770185342834988,0.01304918627803589,0.011330505954783193,100,190,0.001,3.5
0.0021239774802094573,0.0005791442902645032,0.011453770878192052,0.009908937688247096,100,190,0.001,4.0
0.0017903991838015896,0.0004898935999525318,0.010070154671027967,0.008769649087178907,100,190,0.001,4.5
0.0016130372304213332,0.00041056687947400655,0.009135949809487232,0.007933479458539904,100,190,0.001,5.0
0.0015066416091505039,0.00035368630621460475,0.008371236844040487,0.007218281541104589,100,190,0.001,5.5
0.0013851394847702334,0.0002900857110154353,0.007724775556463011,0.006629721782708213,100,190,0.001,6.0
0.0013719282577718457,0.00024721172512278154,0.007227798131861351,0.006103081599212289,100,190,0.001,6.5
0.0012159459326044927,0.0002169231381035116,0.006663677586194104,0.005664654791693123,100,190,0.001,7.0
0.0012026938040907524,0.0001895157837349325,0.006319899164672883,0.005306721144317064,100,190,0.001,7.5
0.001123578286814864,0.0001704842238653557,0.005926641095759083,0.004973547032809576,100,190,0.001,8.0
0.0012131589448418972,0.00015859801154892496,0.005748678690805928,0.004694117757512955,100,190,0.001,8.5
0.0010445165934589136,0.00014380095835353116,0.005321331473451417,0.004420615838346036,100,190,0.001,9.0
0.001639327921533906,0.0004102637016095466,0.0065892544829137725,0.005360190262989414,100,190,0.0001,1.0
0.0009947367935901194,0.00019529659059741754,0.004139153224851354,0.0033397130218586523,100,190,0.0001,1.5
0.0007844794405473709,0.00011374741458324406,0.0030644672853162302,0.0023937352593521033,100,190,0.0001,2.0
0.0006645727648259786,9.80395890238623e-05,0.0024388524460872553,0.0018723192702851392,100,190,0.0001,2.5
0.00042710371946416746,6.290499128352725e-05,0.0019149782659159203,0.00155077953773528,100,190,0.0001,3.0
0.0004317816563439043,4.484907172088496e-05,0.0016807192973179014,0.0012937867126948822,100,190,0.0001,3.5
0.0003312431956820428,3.708753832455955e-05,0.001409294390329349,0.0011151387329718656,100,190,0.0001,4.0
0.00032848031009684845,3.262734168687321e-05,0.001282078446407036,0.0009862254779970608,100,190,0.0001,4.5
0.00030496144200747,2.655979100516327e-05,0.0011626314532917916,0.0008842298022894848,100,190,0.0001,5.0
0.000298252228721676,2.184421908518451e-05,0.0010840125671335063,0.0008076045574970149,100,190,0.0001,5.5
0.00030855263004351635,2.0630754151296056e-05,0.0010214491043760716,0.0007335272284838513,100,190,0.0001,6.0
0.00027674134540194874,1.578351855682339e-05,0.0009379734859054362,0.0006770156590603109,100,190,0.0001,6.5
0.00027641231106430135,1.404302342665751e-05,0.0008900554138975104,0.0006276861262598665,100,190,0.0001,7.0
0.00017577983820064546,1.278110447578169e-05,0.0007503411264066766,0.0005873423926818129,100,190,0.0001,7.5
0.00022521481806131726,1.2501165824331696e-05,0.0007636613570153588,0.0005509477047783733,100,190,0.0001,8.0
0.00021106612538540452,1.0404168958578416e-05,0.0007206005257332432,0.0005199385693064171,100,190,0.0001,8.5
0.0002369378794478857,1.0291837659177753e-05,0.0007154811384202492,0.0004888350966315413,100,190,0.0001,9.0
0.0002010288102903946,4.082679056656132e-05,0.0008273341028288948,0.0006671320831050615,100,190,1e-05,1.0
0.00014212170366386195,2.2110204310487528e-05,0.0005342101458628017,0.0004141986465094273,100,190,1e-05,1.5
0.00012262803709599422,1.7708927552033547e-05,0.0004279604748656443,0.00032304136532168364,100,190,1e-05,2.0
7.043515026575645e-05,1.0566817434344382e-05,0.0003143605932699976,0.00025449226043858556,100,190,1e-05,2.5
6.516265130474727e-05,9.202969636938727e-06,0.000273289572374952,0.00021732989070714345,100,190,1e-05,3.0
4.491308490601186e-05,6.745034769557976e-06,0.00021683991832486437,0.0001786718681884105,100,190,1e-05,3.5
5.608832408081852e-05,6.623486182624972e-06,0.0002089698555883586,0.00015950501769016506,100,190,1e-05,4.0
4.6283469129603854e-05,4.508316240725501e-06,0.00017726145678268363,0.00013548630389380526,100,190,1e-05,4.5
4.7353308943832585e-05,4.868202976710246e-06,0.00016533476369562746,0.0001228496577285051,100,190,1e-05,5.0
2.8224227751132006e-05,3.797781013021655e-06,0.00013390730110281185,0.00010948085436470153,100,190,1e-05,5.5
4.700564047556308e-05,3.3781019126468584e-06,0.00014701971000028268,0.00010339217143736645,100,190,1e-05,6.0
4.478139916120318e-05,3.180278803316456e-06,0.0001410818126903293,9.94806923324426e-05,100,190,1e-05,6.5
3.4846079875713037e-05,3.1252660376135482e-06,0.00011600499734009516,8.42841835019957e-05,100,190,1e-05,7.0
3.7983856733703754e-05,3.037209725047539e-06,0.00012167336338650106,8.672671637784484e-05,100,190,1e-05,7.5
4.91920815270103e-05,2.91324812474247e-06,0.00012638291217019585,8.010407876792799e-05,100,190,1e-05,8.0
4.7608176341419076e-05,2.6324949891138977e-06,0.00011644413229694392,7.146845094463875e-05,100,190,1e-05,8.5
2.8074233667082302e-05,2.6551296746136475e-06,0.00010252711845662533,7.710801446415667e-05,100,190,1e-05,9.0
0.01167765822563218,0.005887841985955496,0.04586887072610209,0.0400790544864254,100,200,0.001,1.0
0.006424563865781945,0.0031126649098294945,0.02984849494446586,0.026536595988513413,100,200,0.001,1.5
0.00465264430529986,0.002188242389912793,0.022189794705452858,0.019725392790065792,100,200,0.001,2.0
0.003974527589159739,0.0015205310353910595,0.01835910672554832,0.01590511017177964,100,200,0.001,2.5
0.002944434906336122,0.0010286627716008026,0.01520406328010265,0.013288291145367332,100,200,0.001,3.0
0.0024466475699422446,0.0007428473043065831,0.013070342961904466,0.011366542696268803,100,200,0.001,3.5
0.0020887643419994963,0.000578335607882271,0.011419732826118903,0.009909304092001674,100,200,0.001,4.0
0.0017213007667910185,0.0004884785169654877,0.009996763394563409,0.008763941144737877,100,200,0.001,4.5
0.0016012589814738125,0.0004082417933097874,0.00912345368310627,0.007930436494942246,100,200,0.001,5.0
0.0013972453990918124,0.00034951489156411256,0.008254401408668847,0.007206670901141144,100,200,0.001,5.5
0.0013869653307007003,0.00029680790191153044,0.007714290687898316,0.006624133259109146,100,200,0.001,6.0
0.0014327552428014662,0.0002468666059238575,0.007296961452251208,0.006111072815373598,100,200,0.001,6.5
0.0013509888789027212,0.00021642580804989665,0.006829058089351017,0.005694495018498192,100,200,0.001,7.0
0.0012263172469392037,0.00019128145397316493,0.006335666770012361,0.005300630977046324,100,200,0.001,7.5
0.0011945215339642394,0.00017373180131450078,0.0059952196814766325,0.004974429948826894,100,200,0.001,8.0
0.0009678598744997634,0.00015755749368122346,0.005484492587690955,0.004674190206872415,100,200,0.001,8.5
0.0010452350662214145,0.00014344848108378358,0.005330264644611564,0.004428478059473934,100,200,0.001,9.0
0.0013455396805693255,0.00044320686652497685,0.006280502401676669,0.005378169587632321,100,200,0.0001,1.0
0.0010574823036087664,0.00020276642893916476,0.004195387003492478,0.0033406711288228768,100,200,0.0001,1.5
0.0007712662406350308,0.00012281390147164797,0.003042409639335058,0.0023939573001716752,100,200,0.0001,2.0
0.0006208543229027386,9.3555119901665e-05,0.002402518981520612,0.0018752197785195384,100,200,0.0001,2.5
0.0003568370187228307,5.9428129342536926e-05,0.0018448213121200836,0.0015474124227397898,100,200,0.0001,3.0
0.0004542506924932872,4.372558225358949e-05,0.0016972445044432661,0.0012867193942035688,100,200,0.0001,3.5
0.0002825946317907503,3.628236673087191e-05,0.001382290171530122,0.0011359779064702437,100,200,0.0001,4.0
0.0002339088460817481,3.1267709411318674e-05,0.0011877162269514185,0.000985075090280989,100,200,0.0001,4.5
0.00031644525556036486,2.710334118095301e-05,0.0011705171174522114,0.0008811752030727996,100,200,0.0001,5.0
0.0003068949094137972,2.2754868654211068e-05,0.0010829905434882176,0.0007988505027286315,100,200,0.0001,5.5
0.000253387527576952,1.979193022654764e-05,0.0009723841008011339,0.0007387885034507298,100,200,0.0001,6.0
0.00031948281647959894,1.732807471299249e-05,0.0009749260804891947,0.0006727713387225883,100,200,0.0001,6.5
0.0002573363168774845,1.5528183203661146e-05,0.0008692298530317706,0.0006274217193579472,100,200,0.0001,7.0
0.00016831174657331243,1.4135703277108e-05,0.0007432756682864323,0.000589099624990228,100,200,0.0001,7.5
0.00021401961476541614,1.0935142395521967e-05,0.0007529969290379629,0.0005499124566680687,100,200,0.0001,8.0
0.0002214820362478345,1.0981264673700198e-05,0.0007249558196649442,0.00051445504809081,100,200,0.0001,8.5
0.00020538609557237312,9.919997583213548e-06,0.000683536999069208,0.0004880709010800483,100,200,0.0001,9.0
0.00020797861726134137,4.470281352642997e-05,0.0008282596788650963,0.0006649838751301849,100,200,1e-05,1.0
0.00017093714284559537,2.530198632464215e-05,0.0005718263521288478,0.00042619119560789455,100,200,1e-05,1.5
0.00010957262309675613,1.5657033405047865e-05,0.0004193442226564023,0.000325428632964694,100,200,1e-05,2.0
8.123787509587742e-05,1.1466830629156777e-05,0.0003201414138134726,0.0002503703693467519,100,200,1e-05,2.5
8.58439066372883e-05,9.372047049824683e-06,0.00029252444188531524,0.00021605258229785156,100,200,1e-05,3.0
7.439989974176328e-05,6.9264786907865074e-06,0.0002446996909580944,0.00017722626990711765,100,200,1e-05,3.5
5.399772662065458e-05,5.3382143500764224e-06,0.0002026747623861581,0.00015401525011557993,100,200,1e-05,4.0
7.491289468156736e-05,5.55504237754946e-06,0.0002102231877970331,0.0001408653354930152,100,200,1e-05,4.5
2.9520604837804382e-05,4.641788250256503e-06,0.00015272702276939416,0.00012784820618184627,100,200,1e-05,5.0
5.1287890736556344e-05,4.355148020075552e-06,0.00015932369943330783,0.000112390956716827,100,200,1e-05,5.5
4.504955506188882e-05,3.8057113847514098e-06,0.00014937782722505472,0.00010813398354791735,100,200,1e-05,6.0
5.775471615282542e-05,4.306478241104377e-06,0.0001526020198515642,9.915378193984317e-05,100,200,1e-05,6.5
4.081815170512141e-05,2.997016825340446e-06,0.00012334564189332034,8.552450701353938e-05,100,200,1e-05,7.0
6.125882446107984e-05,3.273621412816091e-06,0.00014990514490204832,9.191994185378458e-05,100,200,1e-05,7.5
4.9884188110017586e-05,2.9632141609837665e-06,0.00012949492007382249,8.257394612478869e-05,100,200,1e-05,8.0
7.767308107271336e-05,3.0070259047026876e-06,0.0001515214913065967,7.685543613858602e-05,100,200,1e-05,8.5
6.901874848222385e-05,2.8208720151217065e-06,0.00014490595807908153,7.870808161197939e-05,100,200,1e-05,9.0
0.01144901135520731,0.006138455256331915,0.04546198750710175,0.04015143140822635,100,210,0.001,1.0
0.006287372820191048,0.0031649382173233867,0.029576078851020354,0.02645364424815269,100,210,0.001,1.5
0.005237105915025094,0.002237299309400441,0.022761710249778078,0.01976190364415343,100,210,0.001,2.0
0.004038644211490696,0.0015461088198578305,0.018394029699390007,0.015901494307757138,100,210,0.001,2.5
0.003202064817738491,0.0010900811886775427,0.015414974946254188,0.013302991317193239,100,210,0.001,3.0
0.0024357946329538055,0.0007678639772069935,0.013030165828844666,0.011362235173097857,100,210,0.001,3.5
0.00212624532461132,0.0005936195649013538,0.011453577595390488,0.009920951835680522,100,210,0.001,4.0
0.0017708394758831603,0.0004881168429433002,0.010057681215261224,0.008774958582321366,100,210,0.001,4.5
0.0016554530082346394,0.00041905059042042275,0.009142651389432332,0.007906248971618113,100,210,0.001,5.0
0.0014814328872872883,0.00036012723079195756,0.008317240216842629,0.0071959345603473,100,210,0.001,5.5
0.0014680891169355887,0.0002874271696675169,0.007807391238056309,0.006626729290788237,100,210,0.001,6.0
0.0013307479461673898,0.00025158085688455127,0.007194490130910493,0.006115323041627655,100,210,0.001,6.5
0.0013530999670618063,0.00021715770659457308,0.00682543922924138,0.0056894969687741465,100,210,0.001,7.0
0.001275980650521535,0.00019479147134728977,0.006387263585856132,0.005306074406681888,100,210,0.001,7.5
0.0010291890318480626,0.0001718607211812731,0.005840168989135974,0.004982840678469186,100,210,0.001,8.0
0.001109610049331043,0.00015527815613981184,0.0056342511765851335,0.0046799192833939015,100,210,0.001,8.5
0.0010378927749229187,0.00014298509952444054,0.005322707566795362,0.004427799891396883,100,210,0.001,9.0
0.001716143612552443,0.0004449599324431606,0.0065510996559434475,0.005279915975834165,100,210,0.0001,1.0
0.0010283001429863491,0.0002296093658402263,0.004163903062876654,0.00336521228573053,100,210,0.0001,1.5
0.0008292354810891693,0.0001407677724348105,0.003104928356041349,0.0024164606473869904,100,210,0.0001,2.0
0.0005805305704058742,8.578482262541447e-05,0.002380436683349644,0.001885690935569184,100,210,0.0001,2.5
0.00045850180206583453,6.339284501813381e-05,0.0019478748210857266,0.0015527658640380258,100,210,0.0001,3.0
0.0003174516276314587,4.522472917704542e-05,0.0015665219249803893,0.0012942950265259759,100,210,0.0001,3.5
0.0003342454224098057,3.807058766961643e-05,0.0014186839400001758,0.0011225091052599863,100,210,0.0001,4.0
0.0003589983837842467,2.9744395972424722e-05,0.0013222364624817747,0.000992982474669953,100,210,0.0001,4.5
0.0003062508684210959,2.7582745766558887e-05,0.0011606342966585827,0.0008819661740040457,100,210,0.0001,5.0
0.00029660156429592337,2.2938189543868007e-05,0.0010732489437799658,0.0007995855690279103,100,210,0.0001,5.5
0.0002892323709732708,1.943950858037952e-05,0.0010018378984028528,0.0007320450360099617,100,210,0.0001,6.0
0.00025183529644243945,1.6954007030259967e-05,0.0009079390584265219,0.0006730577690143423,100,210,0.0001,6.5
0.00029189043409169775,1.5606870535272184e-05,0.0009021659487787869,0.0006258823852223611,100,210,0.0001,7.0
0.00020947446978041855,1.3320806564946321e-05,0.0007804796363352991,0.0005843259731198268,100,210,0.0001,7.5
0.00023610608588082514,1.1671686873411172e-05,0.0007743378324956167,0.0005499034334882027,100,210,0.0001,8.0
0.00022595561317547682,1.071087715726587e-05,0.0007300071976354108,0.0005147624616172,100,210,0.0001,8.5
0.0001915043827460093,9.73288210311116e-06,0.0006707170645200513,0.000488945563877153,100,210,0.0001,9.0
0.00019995686267198278,4.1663596991165504e-05,0.0008340485344810417,0.0006757552688002243,100,210,1e-05,1.0
0.00013949540348585343,2.354788936553946e-05,0.0005426667107494348,0.00042671919662912096,100,210,1e-05,1.5
0.00012979343654628754,1.680974725762715e-05,0.0004247701606327675,0.0003117864713441072,100,210,1e-05,2.0
0.00011075473642274,1.1022830135065791e-05,0.0003403248946310034,0.0002405929883433292,100,210,1e-05,2.5
8.957370328670554e-05,9.398275097450527e-06,0.0002842451724004879,0.00020406974421123292,100,210,1e-05,3.0
5.7945472064197325e-05,7.212558933625186e-06,0.0002341741247176913,0.00018344121158711917,100,210,1e-05,3.5
4.983817438863434e-05,5.446060291806839e-06,0.0001932842861460618,0.00014889217204923429,100,210,1e-05,4.0
4.031664671552952e-05,4.519999463199326e-06,0.0001764567551525082,0.00014066010790017802,100,210,1e-05,4.5
5.4850616627006005e-05,4.171294124659284e-06,0.00016925161112987753,0.00011857228862753081,100,210,1e-05,5.0
5.606842849559333e-05,4.565130493812536e-06,0.0001691211870928013,0.00011761788909102049,100,210,1e-05,5.5
3.2393410887476834e-05,4.2345611707385005e-06,0.0001344295627185281,0.00010627071300178974,100,210,1e-05,6.0
2.8498303821770965e-05,3.501894863644978e-06,0.00012862443689646327,0.00010362802793833729,100,210,1e-05,6.5
5.2611039167522695e-05,3.3974316417589197e-06,0.00013872331457016405,8.950970704440027e-05,100,210,1e-05,7.0
5.1321869932094316e-05,2.9576832373573663e-06,0.00013130762457554094,8.2943437880804e-05,100,210,1e-05,7.5
4.2571423912594605e-05,2.9016875346328577e-06,0.0001198142976900349,8.014456131207315e-05,100,210,1e-05,8.0
5.4185010057545146e-05,2.4705347150912214e-06,0.0001243952050289016,7.268072968644766e-05,100,210,1e-05,8.5
8.704165733006188e-05,2.3879013685322775e-06,0.00016192487786675404,7.727112190522443e-05,100,210,1e-05,9.0
0.010924170290715372,0.005765219064459079,0.04552739459418802,0.04036844336793173,100,220,0.001,1.0
0.005999393658690631,0.003109213138133013,0.02932039482107791,0.0264302143005203,100,220,0.001,1.5
0.005061721529722246,0.0021318679958976334,0.022676190731505837,0.019746337197681225,100,220,0.001,2.0
0.0041469908845048085,0.0015864744173006897,0.018463654146796443,0.015903137679592325,100,220,0.001,2.5
0.0030128175347947936,0.001061531865452346,0.015215970817920827,0.013264685148578375,100,220,0.001,3.0
0.00252233715023077,0.0007380186894261184,0.013103116644111842,0.011318798183307192,100,220,0.001,3.5
0.0020632295083641396,0.0005827835796768179,0.01139048435354236,0.009910038424855038,100,220,0.001,4.0
0.0018122359343301167,0.0004907215519548709,0.010090678415953043,0.008769164033577796,100,220,0.001,4.5
0.0015723325738946862,0.00040598483788235103,0.009087398665166505,0.007921050929154167,100,220,0.001,5.0
0.001334971030235593,0.0003401966840855883,0.00822117211260764,0.007226397766457636,100,220,0.001,5.5
0.0013668850644198306,0.00029096057613508185,0.007690441861419437,0.006614517373134688,100,220,0.001,6.0
0.001273811412789707,0.00025814281239354105,0.007125721868021105,0.0061100532676249385,100,220,0.001,6.5
0.0012156703835120763,0.00021756688753417531,0.006671651557656434,0.005673548061678534,100,220,0.001,7.0
0.0012380426176929911,0.00019505124717479903,0.006360014475377779,0.005317023104859588,100,220,0.001,7.5
0.001112036406067511,0.00016865396585624646,0.0059148979922218296,0.004971515552010564,100,220,0.001,8.0
0.0010785277124238522,0.00015611793842822662,0.005607325810446281,0.004684916036450655,100,220,0.001,8.5
0.001035683463254426,0.00014364240342453545,0.005302692479200353,0.004410651419370463,100,220,0.001,9.0
0.0013389519213803432,0.0004130777241914406,0.0062428276609616485,0.005316953463772747,100,220,0.0001,1.0
0.0009770348852741477,0.00021376619643404703,0.004093329644698196,0.003330060955858096,100,220,0.0001,1.5
0.000560725276016167,0.00011657427520957442,0.002840417827309702,0.002396266826503109,100,220,0.0001,2.0
0.00044576176904342,8.178704364544119e-05,0.00225007714552379,0.001886102420125811,100,220,0.0001,2.5
0.0005286634843538718,6.30141163507959e-05,0.002002634191614997,0.001536984823611921,100,220,0.0001,3.0
0.0003141058114049962,4.713238093011217e-05,0.0015604896632129546,0.0012935162327380705,100,220,0.0001,3.5
0.0003957325476166049,3.613300063986392e-05,0.0014775729561924582,0.0011179734092157175,100,220,0.0001,4.0
0.00023126541130518422,3.220867429269185e-05,0.0011843399711291916,0.0009852832341166993,100,220,0.0001,4.5
0.0002538006429880685,2.5609259540876734e-05,0.0011215945681683495,0.0008934031847211577,100,220,0.0001,5.0
0.00030315629187453307,2.347696418315458e-05,0.0010789691177253882,0.0007992897900340098,100,220,0.0001,5.5
0.0002806325211117724,1.8574847006894027e-05,0.0009927053469426714,0.000730647672837793,100,220,0.0001,6.0
0.0002539900206180132,1.7748855404401067e-05,0.0009120498014845863,0.0006758086362709742,100,220,0.0001,6.5
0.00025226223723105094,1.574015854976472e-05,0.000863238330063801,0.0006267162513825147,100,220,0.0001,7.0
0.00022655093997314625,1.2700444492952394e-05,0.0007998089641873077,0.000585958468707114,100,220,0.0001,7.5
0.00022889064104276985,1.1850424384302538e-05,0.0007643802204824327,0.0005473400038239655,100,220,0.0001,8.0
0.00022069335885722274,1.0661525694897066e-05,0.000726524102439681,0.0005164922692773551,100,220,0.0001,8.5
0.0002054402943633533,1.0039057841916847e-05,0.000686228498018123,0.0004908272614966866,100,220,0.0001,9.0
0.00018015986351270957,4.208572198098754e-05,0.0008034987291089327,0.0006654245875772106,100,220,1e-05,1.0
0.00014476151471053944,2.109482357554621e-05,0.0005378415748610204,0.00041417488372602704,100,220,1e-05,1.5
8.143868224707316e-05,1.6574103063246174e-05,0.000373700770122586,0.00030883619093875905,100,220,1e-05,2.0
0.00010294400863068869,1.1913495448729744e-05,0.0003313264013643266,0.00024029588818236768,100,220,1e-05,2.5
7.396861962612079e-05,8.880707314993518e-06,0.000267395522396402,0.0002023076100852747,100,220,1e-05,3.0
7.644410381497237e-05,6.720128554473715e-06,0.00024081621404665378,0.00017109223878615512,100,220,1e-05,3.5
3.8708095625218704e-05,5.766939179434094e-06,0.00018634209045856044,0.00015340093401277586,100,220,1e-05,4.0
5.119700992617212e-05,5.458879116270298e-06,0.0001816204120779666,0.00013588228126806479,100,220,1e-05,4.5
4.34246338945306e-05,4.672254615168542e-06,0.00016404292557526648,0.0001252905462959044,100,220,1e-05,5.0
5.421397612272022e-05,4.637877951969838e-06,0.00016407279593612769,0.0001144966977653773,100,220,1e-05,5.5
